url,title,mitre_attack_codes,description,type,last_update,splunk_query,required_macros,required_fields,false_positives,associated_analytics,analytic_stories,references,tags,category
https://research.splunk.com/endpoint/4057291a-b8cf-11eb-95fe-acde48001122/,Detect Renamed 7-Zip,"['T1560.001', 'T1560']","The following analytic identifies renamed 7-Zip usage using Sysmon. At this stage of an attack, review parallel processes and file modifications for data that is staged or potentially have been exfiltrated. This analytic utilizes the OriginalFileName to capture the renamed process. During triage, validate this is the legitimate version of 7zip by reviewing the PE metadata. In addition, review parallel processes for further suspicious behavior.",['Hunting'],"September 16, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.original_file_name=7z*.exe AND Processes.process_name!=7z*.exe) by Processes.dest Processes.user Processes.parent_process_name Processes.process_name Processes.process Processes.process_id Processes.parent_process_id Processes.original_file_name 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `detect_renamed_7_zip_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']","Limited false positives, however this analytic will need to be modified for each environment if Sysmon is not used.",['Collection and Staging'],['https://research.splunk.com/stories/collection_and_staging'],['https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1560.001/T1560.001.md'],"['Archive Collected Data', 'Archive via Utility', 'Collection', 'Collection', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/406c21d6-6c75-4e9f-9ca9-48049a1dd90e/,Windows Input Capture Using Credential UI Dll,"['T1056.002', 'T1056']","The following analytic identifies a process that loads the credui.dll module. This legitimate module is typically abused by adversaries, threat actors and red teamers to create a credential UI prompt dialog box to lure users for possible credential theft or can be used to dump the credentials of a targeted host. This hunting query is a good pivot to check why the process loaded this dll and if it is a legitimate file. This hunting query may hit false positive for a third party application that uses a credential login UI for user login.",['Hunting'],"August 24, 2022","`sysmon` EventCode=7  (ImageLoaded = ""*\\credui.dll"" AND OriginalFileName = ""credui.dll"") OR (ImageLoaded = ""*\\wincredui.dll"" AND OriginalFileName = ""wincredui.dll"") AND NOT(Image IN(""*\\windows\\explorer.exe"", ""*\\windows\\system32\\*"", ""*\\windows\\sysWow64\\*"", ""*:\\program files*"")) 
| stats count min(_time) as firstTime max(_time) as lastTime by Image ImageLoaded OriginalFileName dest EventCode Signed ProcessId ProcessGuid 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_input_capture_using_credential_ui_dll_filter`","['security_content_ctime', 'sysmon']","['_time', 'Image', 'ImageLoaded', 'process_name', 'dest', 'EventCode', 'Signed', 'ProcessId']",this module can be loaded by a third party application. Filter is needed.,['Brute Ratel C4'],['https://research.splunk.com/stories/brute_ratel_c4'],"['https://docs.microsoft.com/en-us/windows/win32/api/wincred/nf-wincred-creduipromptforcredentialsa', 'https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1056.002/T1056.002.md#atomic-test-2---powershell---prompt-user-for-password']","['Collection', 'Collection', 'Credential Access', 'Credential Access', 'GUI Input Capture', 'Input Capture', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/425a6657-c5e4-4cbb-909e-fc9e5d326f01/,Windows Defender ASR Rules Stacking,"['T1566.001', 'T1566.002', 'T1059']","This hunting analytic targets a range of security events from Microsoft Defender, focusing on the Exploit Guard and Attack Surface Reduction (ASR) features. It monitors specific Event IDs - Event IDs 1121 and 1126 indicate active blocking of unauthorized operations or dangerous network connections, whereas Event IDs 1122 and 1125 represent audit logs for similar activities. Event ID 1129 shows user overrides on blocked operations. For ASR-related activities, Event IDs 1131 and 1133 signal blocked operations, while 1132 and 1134 are audit logs. Event ID 5007 alerts on configuration changes, possibly indicating security breaches. 
Additionally, the analytic utilizes a lookup to correlate ASR rule GUIDs with their descriptive names, enhancing understanding of the context behind these security alerts. This includes rules for blocking vulnerable drivers, restricting actions of Adobe Reader and Office applications, and protecting against various malware and unauthorized system changes. This comprehensive approach aids in assessing policy enforcement and potential security risks.",['Hunting'],"November 20, 2023","`ms_defender` EventCode IN (1121, 1122, 1125, 1126, 1129, 1131, 1132, 1133, 1134, 5007) 
| lookup asr_rules ID OUTPUT ASR_Rule 
| fillnull value=NULL 
| stats count min(_time) as firstTime max(_time) as lastTime by host Parent_Commandline, Process_Name, Path, ID, EventCode, ASR_Rule 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)`
| rename host as dest 
| `windows_defender_asr_rules_stacking_filter`","['security_content_ctime', 'ms_defender']","['host', 'Parent_Commandline', 'Target_Commandline', 'ID', 'EventCode', 'ASR_Rule']","False positives are not expected with this analytic, since it is a hunting analytic. It is meant to show the use of ASR rules and how they can be used to detect malicious activity.",['Windows Attack Surface Reduction'],['https://research.splunk.com/stories/windows_attack_surface_reduction'],"['https://asrgen.streamlit.app/', 'https://learn.microsoft.com/en-us/microsoft-365/security/defender-endpoint/attack-surface-reduction?view=o365-worldwide']","['Command and Scripting Interpreter', 'Execution', 'Initial Access', 'Initial Access', 'Spearphishing Attachment', 'Spearphishing Link', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/4807e716-43a4-11ec-a0e7-acde48001122/,Runas Execution in CommandLine,"['T1134', 'T1134.001']","This analytic look for a spawned runas.exe process with a administrator user option parameter. This parameter was abused by adversaries, malware author or even red teams to gain elevated privileges in target host. This is a good hunting query to figure out privilege escalation tactics that may used for different stages like lateral movement but take note that administrator may use this command in purpose so its better to see other event context before and after this analytic.",['Hunting'],"April 14, 2023","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where `process_runas` AND Processes.process = ""*/user:*"" AND Processes.process = ""*admin*"" by Processes.dest Processes.user Processes.parent_process_name Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `runas_execution_in_commandline_filter`","['security_content_summariesonly', 'security_content_ctime', 'process_runas']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_id']",A network operator or systems administrator may utilize an automated or manual execute this command that may generate false positives. filter is needed.,"['Data Destruction', 'Hermetic Wiper', 'Windows Privilege Escalation']","['https://research.splunk.com/stories/data_destruction', 'https://research.splunk.com/stories/hermetic_wiper', 'https://research.splunk.com/stories/windows_privilege_escalation']",['https://app.any.run/tasks/ad4c3cda-41f2-4401-8dba-56cc2d245488/'],"['Access Token Manipulation', 'Defense Evasion', 'Defense Evasion', 'Endpoint', 'Privilege Escalation', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'Token Impersonation/Theft']",['Endpoint']
https://research.splunk.com/endpoint/4902d7aa-0134-11ec-9d65-acde48001122/,Local Account Discovery With Wmic,"['T1087', 'T1087.001']",This analytic looks for the execution of wmic.exe with command-line arguments utilized to query for local users. The argument useraccount is used to leverage WMI to return a list of all local users. Red Teams and adversaries alike use net.exe to enumerate users for situational awareness and Active Directory Discovery.,['Hunting'],"September 16, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where `process_wmic` (Processes.process=*useraccount*) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `local_account_discovery_with_wmic_filter`","['security_content_summariesonly', 'process_wmic', 'security_content_ctime']",['_time'],Administrators or power users may use this command for troubleshooting.,['Active Directory Discovery'],['https://research.splunk.com/stories/active_directory_discovery'],['https://attack.mitre.org/techniques/T1087/001/'],"['Account Discovery', 'Discovery', 'Discovery', 'Endpoint', 'Local Account', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/492f09cf-5d60-4d87-99dd-0bc325532dda/,Windows Process Injection With Public Source Path,"['T1055', 'T1055.002']","The following analytic identifies a process in a non-standard file path on Windows attempting to create a remote thread into a process. This Windows API,CreateRemoteThread, is commonly used by adversaries for process injection to evade detections or gain privilege escalation.",['Hunting'],"August 24, 2022","`sysmon` EventCode=8 TargetImage = ""*.exe"" AND NOT(SourceImage IN(""C:\\Windows\\*"", ""C:\\Program File*"", ""%systemroot%\\*"")) 
| stats count min(_time) as firstTime max(_time) as lastTime by SourceImage TargetImage signature TargetProcessGuid SourceProcessGuid TargetProcessId SourceProcessId StartAddress EventCode dest 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_process_injection_with_public_source_path_filter`","['security_content_ctime', 'sysmon']","['_time', 'SourceImage', 'TargetImage', 'TargetProcessId', 'SourceProcessId', 'StartAddress', 'EventCode', 'dest', 'signature', 'TargetProcessGuid', 'SourceProcessGuid', 'StartAddress']","Some security products or third party applications may utilize CreateRemoteThread, filter as needed before enabling as a notable.",['Brute Ratel C4'],['https://research.splunk.com/stories/brute_ratel_c4'],['https://unit42.paloaltonetworks.com/brute-ratel-c4-tool/'],"['Defense Evasion', 'Defense Evasion', 'Portable Executable Injection', 'Privilege Escalation', 'Privilege Escalation', 'Process Injection', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/4f7e3913-4db3-4ccd-afe4-31198982305d/,Windows BootLoader Inventory,"['T1542.001', 'T1542']","The following hunting query utilizes a PowerShell Scripted input that captures the bootloader paths for each Windows endpoint it is deployed to. The template inputs.conf is located in the references link. By default, it only captures the path, but may be modified to capture everything that BCDedit provides. It can be verbose, but may be worth it.",['Hunting'],"April 14, 2023","`bootloader_inventory` 
| stats count min(_time) as firstTime max(_time) as lastTime values(_raw) by host 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_bootloader_inventory_filter`","['bootloader_inventory', 'security_content_ctime']","['_time', '_raw']","No false positives here, only bootloaders. Filter as needed or create a lookup as a baseline.","['BlackLotus Campaign', 'Windows BootKits']","['https://research.splunk.com/stories/blacklotus_campaign', 'https://research.splunk.com/stories/windows_bootkits']","['https://gist.github.com/MHaggis/26518cd2844b0e03de6126660bb45707', 'https://www.microsoft.com/en-us/security/blog/2023/04/11/guidance-for-investigating-attacks-using-cve-2022-21894-the-blacklotus-campaign/']","['Defense Evasion', 'Defense Evasion', 'Persistence', 'Persistence', 'Pre-OS Boot', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Firmware']",['Endpoint']
https://research.splunk.com/endpoint/5434f670-155d-11ec-8cca-acde48001122/,Get WMIObject Group Discovery,"['T1069', 'T1069.001']","The following hunting analytic identifies the use of Get-WMIObject Win32_Group being used with PowerShell to identify local groups on the endpoint. \ Typically, by itself, is not malicious but may raise suspicion based on time of day, endpoint and username. \ During triage, review parallel processes and identify any further suspicious behavior.",['Hunting'],"September 14, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=powershell.exe OR processes.process_name=cmd.exe) (Processes.process=""*Get-WMIObject*"" AND Processes.process=""*Win32_Group*"") by Processes.dest Processes.user Processes.parent_process_name Processes.process_name Processes.process Processes.original_file_name Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)`
| `security_content_ctime(lastTime)`  
| `get_wmiobject_group_discovery_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",False positives may be present. Tune as needed.,['Active Directory Discovery'],['https://research.splunk.com/stories/active_directory_discovery'],"['https://attack.mitre.org/techniques/T1069/001/', 'https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1069.001/T1069.001.md']","['Discovery', 'Discovery', 'Endpoint', 'Local Groups', 'Permission Groups Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/54a6ed00-3256-11ec-b031-acde48001122/,CMD Carry Out String Command Parameter,"['T1059.003', 'T1059']",The following analytic identifies command-line arguments where cmd.exe /c is used to execute a program. cmd /c is used to run commands in MS-DOS and terminate after command or process completion. This technique is commonly seen in adversaries and malware to execute batch command using different shell like PowerShell or different process other than cmd.exe. This is a good hunting query for suspicious command-line made by a script or relative process execute it.,['Hunting'],"December 27, 2023","| tstats `security_content_summariesonly` min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where `process_cmd` AND Processes.process=""* /c*"" by Processes.dest Processes.user Processes.parent_process_name Processes.parent_process Processes.process_name Processes.original_file_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `cmd_carry_out_string_command_parameter_filter`","['security_content_summariesonly', 'process_cmd', 'security_content_ctime']","['_time', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.process_name', 'Processes.process_id', 'Processes.process', 'Processes.dest', 'Processes.user', 'Processes.process_id', 'Processes.parent_process_id']",False positives may be high based on legitimate scripted code in any environment. Filter as needed.,"['AsyncRAT', 'Winter Vivern', 'WhisperGate', 'Living Off The Land', 'DarkGate Malware', 'ProxyNotShell', 'Log4Shell CVE-2021-44228', 'NjRAT', 'RedLine Stealer', 'Rhysida Ransomware', 'IcedID', 'Chaos Ransomware', 'PlugX', 'Azorult', 'Qakbot', 'Hermetic Wiper', 'Warzone RAT', 'DarkCrystal RAT', 'CISA AA23-347A', 'Data Destruction']","['https://research.splunk.com/stories/asyncrat', 'https://research.splunk.com/stories/winter_vivern', 'https://research.splunk.com/stories/whispergate', 'https://research.splunk.com/stories/living_off_the_land', 'https://research.splunk.com/stories/darkgate_malware', 'https://research.splunk.com/stories/proxynotshell', 'https://research.splunk.com/stories/log4shell_cve-2021-44228', 'https://research.splunk.com/stories/njrat', 'https://research.splunk.com/stories/redline_stealer', 'https://research.splunk.com/stories/rhysida_ransomware', 'https://research.splunk.com/stories/icedid', 'https://research.splunk.com/stories/chaos_ransomware', 'https://research.splunk.com/stories/plugx', 'https://research.splunk.com/stories/azorult', 'https://research.splunk.com/stories/qakbot', 'https://research.splunk.com/stories/hermetic_wiper', 'https://research.splunk.com/stories/warzone_rat', 'https://research.splunk.com/stories/darkcrystal_rat', 'https://research.splunk.com/stories/cisa_aa23-347a', 'https://research.splunk.com/stories/data_destruction']","['https://thedfirreport.com/2021/10/18/icedid-to-xinglocker-ransomware-in-24-hours/', 'https://www.microsoft.com/security/blog/2022/01/15/destructive-malware-targeting-ukrainian-organizations/']","['Command and Scripting Interpreter', 'Endpoint', 'Execution', 'Execution', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'Windows Command Shell']",['Endpoint']
https://research.splunk.com/endpoint/54f5201e-155b-11ec-a6e2-acde48001122/,Net Localgroup Discovery,"['T1069', 'T1069.001']","The following hunting analytic will identify the use of localgroup discovery using net localgroup. During triage, review parallel processes and identify any further suspicious behavior.",['Hunting'],"June 13, 2023","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.process_name=net.exe OR Processes.process_name=net1.exe (Processes.process=""*localgroup*"") by Processes.dest Processes.user Processes.parent_process_name Processes.process_name Processes.process Processes.original_file_name Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)`
| `security_content_ctime(lastTime)` 
| `net_localgroup_discovery_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",False positives may be present. Tune as needed.,"['Prestige Ransomware', 'Volt Typhoon', 'Graceful Wipe Out Attack', 'IcedID', 'Windows Discovery Techniques', 'Windows Post-Exploitation', 'Azorult', 'Active Directory Discovery', 'Rhysida Ransomware']","['https://research.splunk.com/stories/prestige_ransomware', 'https://research.splunk.com/stories/volt_typhoon', 'https://research.splunk.com/stories/graceful_wipe_out_attack', 'https://research.splunk.com/stories/icedid', 'https://research.splunk.com/stories/windows_discovery_techniques', 'https://research.splunk.com/stories/windows_post-exploitation', 'https://research.splunk.com/stories/azorult', 'https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/rhysida_ransomware']","['https://attack.mitre.org/techniques/T1069/001/', 'https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1069.001/T1069.001.md', 'https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF', 'https://thedfirreport.com/2023/05/22/icedid-macro-ends-in-nokoyawa-ransomware/']","['Discovery', 'Discovery', 'Endpoint', 'Local Groups', 'Permission Groups Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/57551656-ebdb-11eb-afdf-acde48001122/,SAM Database File Access Attempt,"['T1003.002', 'T1003']","The following analytic identifies access to SAM, SYSTEM or SECURITY databases' within the file path of windows\system32\config using Windows Security EventCode 4663. This particular behavior is related to credential access, an attempt to either use a Shadow Copy or recent CVE-2021-36934 to access the SAM database. The Security Account Manager (SAM) is a database file in Windows XP, Windows Vista, Windows 7, 8.1 and 10 that stores users' passwords.",['Hunting'],"June 13, 2023","`wineventlog_security` (EventCode=4663)  process_name!=*\\dllhost.exe Object_Name IN (""*\\Windows\\System32\\config\\SAM*"",""*\\Windows\\System32\\config\\SYSTEM*"",""*\\Windows\\System32\\config\\SECURITY*"") 
| stats values(Accesses) count by process_name Object_Name  dest user 
| `sam_database_file_access_attempt_filter`",['wineventlog_security'],"['_time', 'process_name', 'Object_Name', 'dest', 'user']","Natively, dllhost.exe will access the files. Every environment will have additional native processes that do as well. Filter by process_name. As an aside, one can remove process_name entirely and add Object_Name=*ShadowCopy*.","['Credential Dumping', 'Graceful Wipe Out Attack', 'Rhysida Ransomware']","['https://research.splunk.com/stories/credential_dumping', 'https://research.splunk.com/stories/graceful_wipe_out_attack', 'https://research.splunk.com/stories/rhysida_ransomware']","['https://www.ultimatewindowssecurity.com/securitylog/encyclopedia/event.aspx?eventID=4663', 'https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4663', 'https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-36934', 'https://github.com/GossiTheDog/HiveNightmare', 'https://github.com/JumpsecLabs/Guidance-Advice/tree/main/SAM_Permissions', 'https://en.wikipedia.org/wiki/Security_Account_Manager']","['Credential Access', 'Credential Access', 'OS Credential Dumping', 'Security Account Manager', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/5ced34b4-ab32-4bb0-8f22-3b8f186f0a38/,Potential password in username,"['T1078.003', 'T1552.001']","This search identifies users who have entered their passwords in username fields. This is done by looking for failed authentication attempts using usernames with a length longer than 7 characters and a high Shannon entropy, and looks for the next successful authentication attempt from the same source system to the same destination system as the failed attempt.",['Hunting'],"May 11, 2022","| tstats `security_content_summariesonly` earliest(_time) AS starttime latest(_time) AS endtime latest(sourcetype) AS sourcetype values(Authentication.src) AS src values(Authentication.dest) AS dest count FROM datamodel=Authentication WHERE nodename=Authentication.Failed_Authentication BY ""Authentication.user"" 
| `drop_dm_object_name(Authentication)` 
| lookup ut_shannon_lookup word AS user 
| where ut_shannon>3 AND len(user)>=8 AND mvcount(src) == 1 
| sort count, - ut_shannon 
| eval incorrect_cred=user 
| eval endtime=endtime+1000 
| map maxsearches=70 search=""
| tstats `security_content_summariesonly` earliest(_time) AS starttime latest(_time) AS endtime latest(sourcetype) AS sourcetype values(Authentication.src) AS src values(Authentication.dest) AS dest count FROM datamodel=Authentication WHERE nodename=Authentication.Successful_Authentication Authentication.src=\""$src$\"" Authentication.dest=\""$dest$\"" sourcetype IN (\""$sourcetype$\"") earliest=\""$starttime$\"" latest=\""$endtime$\"" BY \""Authentication.user\"" 
| `drop_dm_object_name(\""Authentication\"")` 
| `potential_password_in_username_false_positive_reduction` 
| eval incorrect_cred=\""$incorrect_cred$\"" 
| eval ut_shannon=\""$ut_shannon$\"" 
| sort count"" 
| where user!=incorrect_cred 
| outlier action=RM count 
| `potential_password_in_username_filter`","['security_content_summariesonly', 'potential_password_in_username_false_positive_reduction']","['Authentication.user', 'Authentication.src', 'Authentication.dest', 'sourcetype']",Valid usernames with high entropy or source/destination system pairs with multiple authenticating users will make it difficult to identify the real user authenticating.,"['Credential Dumping', 'Insider Threat']","['https://research.splunk.com/stories/credential_dumping', 'https://research.splunk.com/stories/insider_threat']",['https://medium.com/@markmotig/search-for-passwords-accidentally-typed-into-the-username-field-975f1a389928'],"['Authentication', 'Credential Access', 'Credentials In Files', 'Defense Evasion', 'Initial Access', 'Local Accounts', 'Persistence', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/5d0d4830-0133-11ec-bae3-acde48001122/,Local Account Discovery with Net,"['T1087', 'T1087.001']","This analytic looks for the execution of net.exe or net1.exe with command-line arguments utilized to query for local users. The two arguments user and 'users', return a list of all local users. Red Teams and adversaries alike use net.exe to enumerate users for situational awareness and Active Directory Discovery.",['Hunting'],"September 16, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where `process_net` (Processes.process=*user OR Processes.process=*users) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `local_account_discovery_with_net_filter`","['security_content_summariesonly', 'process_net', 'security_content_ctime']",['_time'],Administrators or power users may use this command for troubleshooting.,"['Active Directory Discovery', 'Sandworm Tools']","['https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/sandworm_tools']",['https://attack.mitre.org/techniques/T1087/001/'],"['Account Discovery', 'Discovery', 'Discovery', 'Endpoint', 'Local Account', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/61e9a56a-20fa-11ec-8ba3-acde48001122/,Verclsid CLSID Execution,"['T1218.012', 'T1218']",This analytic is to detect a possible abuse of verclsid to execute malicious file through generate CLSID. This process is a normal application of windows to verify the CLSID COM object before it is instantiated by Windows Explorer. This hunting query can be a good pivot point to analyze what is he CLSID or COM object pointing too to check if it is a valid application or not.,['Hunting'],"September 29, 2021","| tstats `security_content_summariesonly` values(Processes.process) as process values(Processes.parent_process) as parent_process values(Processes.process_id) as process_id count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where `process_verclsid` AND Processes.process=""*/S*"" Processes.process=""*/C*"" AND  Processes.process=""*{*"" AND Processes.process=""*}*"" by  Processes.process_name Processes.original_file_name Processes.dest Processes.user Processes.parent_process_name Processes.parent_process 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `verclsid_clsid_execution_filter`","['security_content_summariesonly', 'security_content_ctime', 'process_verclsid']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",windows can used this application for its normal COM object validation.,['Unusual Processes'],['https://research.splunk.com/stories/unusual_processes'],"['https://gist.github.com/NickTyrer/0598b60112eaafe6d07789f7964290d5', 'https://bohops.com/2018/08/18/abusing-the-com-registry-structure-part-2-loading-techniques-for-evasion-and-persistence/']","['Defense Evasion', 'Defense Evasion', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Binary Proxy Execution', 'Verclsid']",['Endpoint']
https://research.splunk.com/endpoint/640337e5-6e41-4b7f-af06-9d9eab5e1e2d/,Network Connection Discovery With Net,['T1049'],This analytic looks for the execution of net.exe with command-line arguments utilized to get a listing of network connections on a compromised system. Red Teams and adversaries alike may use net.exe for situational awareness and Active Directory Discovery.,['Hunting'],"September 10, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""net.exe"" OR Processes.process_name=""net1.exe"") (Processes.process=*use*) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `network_connection_discovery_with_net_filter`","['security_content_summariesonly', 'security_content_ctime']","['Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,"['Active Directory Discovery', 'Azorult', 'Windows Post-Exploitation', 'Prestige Ransomware']","['https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/azorult', 'https://research.splunk.com/stories/windows_post-exploitation', 'https://research.splunk.com/stories/prestige_ransomware']",['https://attack.mitre.org/techniques/T1049/'],"['Discovery', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Network Connections Discovery']",['Endpoint']
https://research.splunk.com/endpoint/640b0eda-0429-11ec-accd-acde48001122/,GetWmiObject User Account with PowerShell Script Block,"['T1087', 'T1087.001', 'T1059.001']",The following analytic utilizes PowerShell Script Block Logging (EventCode=4104) to identify the execution of the Get-WmiObject commandlet used with specific parameters. The Win32_UserAccount parameter is used to return a list of all local users. Red Teams and adversaries may leverage this commandlet to enumerate users for situational awareness and Active Directory Discovery.,['Hunting'],"April 5, 2023","`powershell` EventCode=4104 (ScriptBlockText=""*Get-WmiObject*"" AND ScriptBlockText=""*Win32_UserAccount*"") 
| stats count min(_time) as firstTime max(_time) as lastTime by EventCode ScriptBlockText Computer UserID 
| `security_content_ctime(firstTime)` 
| `getwmiobject_user_account_with_powershell_script_block_filter`","['powershell', 'security_content_ctime']","['_time', 'EventCode', 'ScriptBlockText', 'Computer', 'UserID']",Administrators or power users may use this PowerShell commandlet for troubleshooting.,"['Winter Vivern', 'Active Directory Discovery', 'Malicious PowerShell']","['https://research.splunk.com/stories/winter_vivern', 'https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/malicious_powershell']","['https://attack.mitre.org/techniques/T1087/001/', 'https://www.splunk.com/en_us/blog/security/hunting-for-malicious-powershell-using-script-block-logging.html']","['Account Discovery', 'Discovery', 'Discovery', 'Execution', 'Local Account', 'PowerShell', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
